Date,Time,Type of Transaction,Description,Asset Sent(SYMBOL),Quantity of Asset Sent,Asset Received(SYMBOL),Quantity of Asset Received,Fee Paid In(SYMBOL),Quantity of Fee Paid,Tds Paid In(SYMBOL),Quantity of Tds Paid,Transaction Hash
2022-10-04,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"xdc","0.1952015000000000",,,,,
2022-10-04,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"smartlox","1.3149600000000000",,,,,
2022-10-04,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"greyhound","1214.6304495600000000",,,,,
2022-10-04,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"eq","0.6781340800000000",,,,,
2022-10-04,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"smartnft","1.3149600000000000",,,,,
2022-10-04,17:35:00,INTEREST,powerpiggy_lock_interest_income,,,"vet","0.5809379400000000",,,,,
2022-10-04,17:38:00,INTEREST,powerpiggy_lock_interest_income,,,"xrp","0.4229487400000000",,,,,
2022-10-05,17:32:00,INTEREST,powerpiggy_lock_interest_income,,,"lox","2.1916000000000000",,,,,
2022-10-05,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"xdc","0.1952015000000000",,,,,
2022-10-05,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"eq","0.6781340800000000",,,,,
2022-10-05,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"smartlox","1.3149600000000000",,,,,
2022-10-05,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"greyhound","1214.6304495600000000",,,,,
2022-10-05,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"smartnft","1.3149600000000000",,,,,
2022-10-05,17:35:00,INTEREST,powerpiggy_lock_interest_income,,,"vet","0.5809379400000000",,,,,
2022-10-05,17:38:00,INTEREST,powerpiggy_lock_interest_income,,,"xrp","0.4229487400000000",,,,,
2022-10-06,17:32:00,INTEREST,powerpiggy_lock_interest_income,,,"lox","2.1916000000000000",,,,,
2022-10-06,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"xdc","0.1952015000000000",,,,,
2022-10-06,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"smartlox","1.3149600000000000",,,,,
2022-10-06,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"greyhound","1214.6304495600000000",,,,,
2022-10-06,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"eq","0.6781340800000000",,,,,
2022-10-06,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"smartnft","1.3149600000000000",,,,,
2022-10-06,17:35:00,INTEREST,powerpiggy_lock_interest_income,,,"vet","0.5809379400000000",,,,,
2022-10-06,17:38:00,INTEREST,powerpiggy_lock_interest_income,,,"xrp","0.4229487400000000",,,,,
2022-10-07,17:32:00,INTEREST,powerpiggy_lock_interest_income,,,"lox","2.1916000000000000",,,,,
2022-10-07,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"xdc","0.1952015000000000",,,,,
2022-10-07,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"eq","0.6781340800000000",,,,,
2022-10-07,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"smartlox","1.3149600000000000",,,,,
2022-10-07,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"greyhound","1214.6304495600000000",,,,,
2022-10-07,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"smartnft","1.3149600000000000",,,,,
2022-10-07,17:34:00,INTEREST,powerpiggy_lock_interest_income,,,"vet","0.5809379400000000",,,,,
2022-10-07,17:38:00,INTEREST,powerpiggy_lock_interest_income,,,"xrp","0.4229487400000000",,,,,
2022-10-08,17:32:00,INTEREST,powerpiggy_lock_interest_income,,,"lox","2.1916000000000000",,,,,
2022-10-08,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"xdc","0.1952015000000000",,,,,
2022-10-08,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"smartlox","1.3149600000000000",,,,,
2022-10-08,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"eq","0.6781340800000000",,,,,
2022-10-08,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"greyhound","1214.6304495600000000",,,,,
2022-10-08,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"smartnft","1.3149600000000000",,,,,
2022-10-08,17:34:00,INTEREST,powerpiggy_lock_interest_income,,,"vet","0.5809379400000000",,,,,
2022-10-08,17:38:00,INTEREST,powerpiggy_lock_interest_income,,,"xrp","0.4229487400000000",,,,,
2022-10-09,17:32:00,INTEREST,powerpiggy_lock_interest_income,,,"lox","2.1916000000000000",,,,,
2022-10-09,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"xdc","0.1952015000000000",,,,,
2022-10-09,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"greyhound","1214.6304495600000000",,,,,
2022-10-09,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"eq","0.6781340800000000",,,,,
2022-10-09,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"smartlox","1.3149600000000000",,,,,
2022-10-09,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"smartnft","1.3149600000000000",,,,,
2022-10-09,17:34:00,INTEREST,powerpiggy_lock_interest_income,,,"vet","0.5809379400000000",,,,,
2022-10-09,17:38:00,INTEREST,powerpiggy_lock_interest_income,,,"xrp","0.4229487400000000",,,,,
2022-10-10,17:32:00,INTEREST,powerpiggy_lock_interest_income,,,"lox","2.1916000000000000",,,,,
2022-10-10,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"xdc","0.1952015000000000",,,,,
2022-10-10,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"greyhound","1214.6304495600000000",,,,,
2022-10-10,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"smartlox","1.3149600000000000",,,,,
2022-10-10,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"eq","0.6781340800000000",,,,,
2022-10-10,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"smartnft","1.3149600000000000",,,,,
2022-10-10,17:35:00,INTEREST,powerpiggy_lock_interest_income,,,"vet","0.5809379400000000",,,,,
2022-10-10,17:38:00,INTEREST,powerpiggy_lock_interest_income,,,"xrp","0.4229487400000000",,,,,
2022-10-11,17:32:00,INTEREST,powerpiggy_lock_interest_income,,,"lox","2.1916000000000000",,,,,
2022-10-11,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"xdc","0.1952015000000000",,,,,
2022-10-11,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"eq","0.6781340800000000",,,,,
2022-10-11,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"greyhound","1214.6304495600000000",,,,,
2022-10-11,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"smartlox","1.3149600000000000",,,,,
2022-10-11,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"smartnft","1.3149600000000000",,,,,
2022-10-11,17:35:00,INTEREST,powerpiggy_lock_interest_income,,,"vet","0.5809379400000000",,,,,
2022-10-11,17:38:00,INTEREST,powerpiggy_lock_interest_income,,,"xrp","0.4229487400000000",,,,,
2022-10-12,17:32:00,INTEREST,powerpiggy_lock_interest_income,,,"lox","2.1916000000000000",,,,,
2022-10-12,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"xdc","0.1952015000000000",,,,,
2022-10-12,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"greyhound","1214.6304495600000000",,,,,
2022-10-12,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"eq","0.6781340800000000",,,,,
2022-10-12,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"smartlox","1.3149600000000000",,,,,
2022-10-12,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"smartnft","1.3149600000000000",,,,,
2022-10-12,17:34:00,INTEREST,powerpiggy_lock_interest_income,,,"vet","0.5809379400000000",,,,,
2022-10-12,17:38:00,INTEREST,powerpiggy_lock_interest_income,,,"xrp","0.4229487400000000",,,,,
2022-10-13,17:32:00,INTEREST,powerpiggy_lock_interest_income,,,"lox","2.1916000000000000",,,,,
2022-10-13,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"xdc","0.1952015000000000",,,,,
2022-10-13,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"eq","0.6781340800000000",,,,,
2022-10-13,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"greyhound","1214.6304495600000000",,,,,
2022-10-13,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"smartlox","1.3149600000000000",,,,,
2022-10-13,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"smartnft","1.3149600000000000",,,,,
2022-10-13,17:35:00,INTEREST,powerpiggy_lock_interest_income,,,"vet","0.5809379400000000",,,,,
2022-10-13,17:39:00,INTEREST,powerpiggy_lock_interest_income,,,"xrp","0.4229487400000000",,,,,
2022-10-14,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"lox","2.1916000000000000",,,,,
2022-10-14,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"xdc","0.1952015000000000",,,,,
2022-10-14,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"greyhound","1214.6304495600000000",,,,,
2022-10-14,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"eq","0.6781340800000000",,,,,
2022-10-14,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"smartlox","1.3149600000000000",,,,,
2022-10-14,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"smartnft","1.3149600000000000",,,,,
2022-10-14,17:35:00,INTEREST,powerpiggy_lock_interest_income,,,"vet","0.5809379400000000",,,,,
2022-10-14,17:38:00,INTEREST,powerpiggy_lock_interest_income,,,"xrp","0.4229487400000000",,,,,
2022-10-15,17:32:00,INTEREST,powerpiggy_lock_interest_income,,,"lox","2.1916000000000000",,,,,
2022-10-15,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"xdc","0.1952015000000000",,,,,
2022-10-15,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"greyhound","1214.6304495600000000",,,,,
2022-10-15,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"smartnft","1.3149600000000000",,,,,
2022-10-15,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"eq","0.6781340800000000",,,,,
2022-10-15,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"smartlox","1.3149600000000000",,,,,
2022-10-15,17:35:00,INTEREST,powerpiggy_lock_interest_income,,,"vet","0.5809379400000000",,,,,
2022-10-15,17:38:00,INTEREST,powerpiggy_lock_interest_income,,,"xrp","0.4229487400000000",,,,,
2022-10-16,17:32:00,INTEREST,powerpiggy_lock_interest_income,,,"lox","2.1916000000000000",,,,,
2022-10-16,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"xdc","0.1952015000000000",,,,,
2022-10-16,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"greyhound","1214.6304495600000000",,,,,
2022-10-16,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"eq","0.6781340800000000",,,,,
2022-10-16,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"smartlox","1.3149600000000000",,,,,
2022-10-16,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"smartnft","1.3149600000000000",,,,,
2022-10-16,17:34:00,INTEREST,powerpiggy_lock_interest_income,,,"vet","0.5809379400000000",,,,,
2022-10-16,17:38:00,INTEREST,powerpiggy_lock_interest_income,,,"xrp","0.4229487400000000",,,,,
2022-10-17,17:32:00,INTEREST,powerpiggy_lock_interest_income,,,"lox","2.1916000000000000",,,,,
2022-10-17,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"xdc","0.1952015000000000",,,,,
2022-10-17,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"greyhound","1214.6304495600000000",,,,,
2022-10-17,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"eq","0.6781340800000000",,,,,
2022-10-17,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"smartlox","1.3149600000000000",,,,,
2022-10-17,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"smartnft","1.3149600000000000",,,,,
2022-10-17,17:35:00,INTEREST,powerpiggy_lock_interest_income,,,"vet","0.5809379400000000",,,,,
2022-10-17,17:38:00,INTEREST,powerpiggy_lock_interest_income,,,"xrp","0.4229487400000000",,,,,
2022-10-18,17:32:00,INTEREST,powerpiggy_lock_interest_income,,,"lox","2.1916000000000000",,,,,
2022-10-18,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"xdc","0.1952015000000000",,,,,
2022-10-18,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"greyhound","1214.6304495600000000",,,,,
2022-10-18,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"smartlox","1.3149600000000000",,,,,
2022-10-18,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"eq","0.6781340800000000",,,,,
2022-10-18,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"smartnft","1.3149600000000000",,,,,
2022-10-18,17:35:00,INTEREST,powerpiggy_lock_interest_income,,,"vet","0.5809379400000000",,,,,
2022-10-18,17:38:00,INTEREST,powerpiggy_lock_interest_income,,,"xrp","0.4229487400000000",,,,,
2022-10-19,17:32:00,INTEREST,powerpiggy_lock_interest_income,,,"lox","2.1916000000000000",,,,,
2022-10-19,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"xdc","0.1952015000000000",,,,,
2022-10-19,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"greyhound","1214.6304495600000000",,,,,
2022-10-19,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"eq","0.6781340800000000",,,,,
2022-10-19,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"smartlox","1.3149600000000000",,,,,
2022-10-19,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"smartnft","1.3149600000000000",,,,,
2022-10-19,17:34:00,INTEREST,powerpiggy_lock_interest_income,,,"vet","0.5809379400000000",,,,,
2022-10-19,17:38:00,INTEREST,powerpiggy_lock_interest_income,,,"xrp","0.4229487400000000",,,,,
2022-10-20,17:32:00,INTEREST,powerpiggy_lock_interest_income,,,"lox","2.1916000000000000",,,,,
2022-10-20,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"xdc","0.1952015000000000",,,,,
2022-10-20,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"greyhound","1214.6304495600000000",,,,,
2022-10-20,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"eq","0.6781340800000000",,,,,
2022-10-20,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"smartlox","1.3149600000000000",,,,,
2022-10-20,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"smartnft","1.3149600000000000",,,,,
2022-10-20,17:35:00,INTEREST,powerpiggy_lock_interest_income,,,"vet","0.5809379400000000",,,,,
2022-10-20,17:38:00,INTEREST,powerpiggy_lock_interest_income,,,"xrp","0.4229487400000000",,,,,
2022-10-21,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"lox","2.1916000000000000",,,,,
2022-10-21,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"xdc","0.1952015000000000",,,,,
2022-10-21,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"greyhound","1214.6304495600000000",,,,,
2022-10-21,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"eq","0.6781340800000000",,,,,
2022-10-21,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"smartlox","1.3149600000000000",,,,,
2022-10-21,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"smartnft","1.3149600000000000",,,,,
2022-10-21,17:35:00,INTEREST,powerpiggy_lock_interest_income,,,"vet","0.4149268200000000",,,,,
2022-10-21,17:38:00,INTEREST,powerpiggy_lock_interest_income,,,"xrp","0.3731793800000000",,,,,
2022-10-22,17:32:00,INTEREST,powerpiggy_lock_interest_income,,,"lox","2.1916000000000000",,,,,
2022-10-22,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"xdc","0.1952015000000000",,,,,
2022-10-22,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"eq","0.6781340800000000",,,,,
2022-10-22,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"smartlox","1.3149600000000000",,,,,
2022-10-22,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"greyhound","1214.6304495600000000",,,,,
2022-10-22,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"smartnft","1.3149600000000000",,,,,
2022-10-22,17:34:00,INTEREST,powerpiggy_lock_interest_income,,,"vet","0.4149268200000000",,,,,
2022-10-22,17:38:00,INTEREST,powerpiggy_lock_interest_income,,,"xrp","0.3731793800000000",,,,,
2022-10-23,17:32:00,INTEREST,powerpiggy_lock_interest_income,,,"lox","2.1916000000000000",,,,,
2022-10-23,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"xdc","0.1952015000000000",,,,,
2022-10-23,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"greyhound","1214.6304495600000000",,,,,
2022-10-23,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"eq","0.6781340800000000",,,,,
2022-10-23,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"smartlox","1.3149600000000000",,,,,
2022-10-23,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"smartnft","1.3149600000000000",,,,,
2022-10-23,17:34:00,INTEREST,powerpiggy_lock_interest_income,,,"vet","0.4149268200000000",,,,,
2022-10-23,17:38:00,INTEREST,powerpiggy_lock_interest_income,,,"xrp","0.3731793800000000",,,,,
2022-10-24,17:32:00,INTEREST,powerpiggy_lock_interest_income,,,"lox","2.1916000000000000",,,,,
2022-10-24,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"xdc","0.1952015000000000",,,,,
2022-10-24,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"greyhound","1214.6304495600000000",,,,,
2022-10-24,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"eq","0.6781340800000000",,,,,
2022-10-24,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"smartlox","1.3149600000000000",,,,,
2022-10-24,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"smartnft","1.3149600000000000",,,,,
2022-10-24,17:35:00,INTEREST,powerpiggy_lock_interest_income,,,"vet","0.4149268200000000",,,,,
2022-10-24,17:38:00,INTEREST,powerpiggy_lock_interest_income,,,"xrp","0.3731793800000000",,,,,
2022-10-25,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"lox","2.1916000000000000",,,,,
2022-10-25,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"xdc","0.1952015000000000",,,,,
2022-10-25,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"greyhound","1214.6304495600000000",,,,,
2022-10-25,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"smartnft","1.3149600000000000",,,,,
2022-10-25,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"eq","0.6781340800000000",,,,,
2022-10-25,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"smartlox","1.3149600000000000",,,,,
2022-10-25,17:35:00,INTEREST,powerpiggy_lock_interest_income,,,"vet","0.4149268200000000",,,,,
2022-10-25,17:39:00,INTEREST,powerpiggy_lock_interest_income,,,"xrp","0.3731793800000000",,,,,
2022-10-26,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"lox","2.1916000000000000",,,,,
2022-10-26,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"xdc","0.1952015000000000",,,,,
2022-10-26,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"greyhound","1214.6304495600000000",,,,,
2022-10-26,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"eq","0.6781340800000000",,,,,
2022-10-26,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"smartnft","1.3149600000000000",,,,,
2022-10-26,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"smartlox","1.3149600000000000",,,,,
2022-10-26,17:35:00,INTEREST,powerpiggy_lock_interest_income,,,"vet","0.4149268200000000",,,,,
2022-10-26,17:38:00,INTEREST,powerpiggy_lock_interest_income,,,"xrp","0.3731793800000000",,,,,
2022-10-27,17:32:00,INTEREST,powerpiggy_lock_interest_income,,,"lox","2.1916000000000000",,,,,
2022-10-27,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"xdc","0.1952015000000000",,,,,
2022-10-27,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"greyhound","1214.6304495600000000",,,,,
2022-10-27,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"smartlox","1.3149600000000000",,,,,
2022-10-27,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"eq","0.6781340800000000",,,,,
2022-10-27,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"smartnft","1.3149600000000000",,,,,
2022-10-27,17:35:00,INTEREST,powerpiggy_lock_interest_income,,,"vet","0.4149268200000000",,,,,
2022-10-27,17:38:00,INTEREST,powerpiggy_lock_interest_income,,,"xrp","0.3731793800000000",,,,,
2022-10-28,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"lox","2.1916000000000000",,,,,
2022-10-28,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"xdc","0.1952015000000000",,,,,
2022-10-28,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"greyhound","1214.6304495600000000",,,,,
2022-10-28,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"smartlox","1.3149600000000000",,,,,
2022-10-28,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"smartnft","1.3149600000000000",,,,,
2022-10-28,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"eq","0.6781340800000000",,,,,
2022-10-28,17:35:00,INTEREST,powerpiggy_lock_interest_income,,,"vet","0.4149268200000000",,,,,
2022-10-28,17:38:00,INTEREST,powerpiggy_lock_interest_income,,,"xrp","0.3731793800000000",,,,,
2022-10-29,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"lox","2.1916000000000000",,,,,
2022-10-29,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"xdc","0.1952015000000000",,,,,
2022-10-29,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"greyhound","1214.6304495600000000",,,,,
2022-10-29,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"eq","0.6781340800000000",,,,,
2022-10-29,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"smartnft","1.3149600000000000",,,,,
2022-10-29,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"smartlox","1.3149600000000000",,,,,
2022-10-29,17:35:00,INTEREST,powerpiggy_lock_interest_income,,,"vet","0.4149268200000000",,,,,
2022-10-29,17:39:00,INTEREST,powerpiggy_lock_interest_income,,,"xrp","0.3731793800000000",,,,,
2022-10-30,09:08:00,INTEREST,powerpiggy,,,"xrp","9082.0000000000000000",,,,,
2022-10-30,09:08:00,INTEREST,powerpiggy,,,"xrp","-9082.0000000000000000",,,,,
2022-10-30,17:32:00,INTEREST,powerpiggy_lock_interest_income,,,"lox","2.1916000000000000",,,,,
2022-10-30,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"xdc","0.1952015000000000",,,,,
2022-10-30,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"greyhound","1214.6304495600000000",,,,,
2022-10-30,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"smartlox","1.3149600000000000",,,,,
